"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Idaho"	"16"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	246	16820	1462.5	1279.8	1645.3	93.2	0.0%
	"Idaho"	"16"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	230	10017	2296.1	1999.4	2592.8	151.4	0.0%
	"Idaho"	"16"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	10	94481	Unreliable	5.1	19.5	3.3	0.0%
	"Idaho"	"16"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	10	94967	Unreliable	5.0	19.4	3.3	0.0%
	"Idaho"	"16"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	49	94679	51.8	38.3	68.4	7.4	0.0%
	"Idaho"	"16"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	59	100062	59.0	44.9	76.1	7.7	0.0%
	"Idaho"	"16"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	163	96456	169.0	143.0	194.9	13.2	0.0%
	"Idaho"	"16"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	86	72147	119.2	95.3	147.2	12.9	0.0%
	"Idaho"	"16"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	209	69837	299.3	258.7	339.8	20.7	0.0%
	"Idaho"	"16"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	137	36219	378.3	314.9	441.6	32.3	0.0%
	"Idaho"	"16"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	258	32109	803.5	705.5	901.6	50.0	0.0%
	"Idaho"	"16"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	265	17047	1554.5	1367.4	1741.7	95.5	0.0%
	"Idaho"	"16"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	271	10288	2634.1	2320.5	2947.8	160.0	0.0%
	"Idaho"	"16"	"2016"	"2016"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	19	98834	Unreliable	11.6	30.0	4.4	0.0%
	"Idaho"	"16"	"2016"	"2016"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	19	94673	Unreliable	12.1	31.3	4.6	0.0%
	"Idaho"	"16"	"2016"	"2016"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	57	94675	60.2	45.6	78.0	8.0	0.0%
	"Idaho"	"16"	"2016"	"2016"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	51	102379	49.8	37.1	65.5	7.0	0.0%
	"Idaho"	"16"	"2016"	"2016"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	155	98532	157.3	132.5	182.1	12.6	0.0%
	"Idaho"	"16"	"2016"	"2016"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	89	76166	116.9	93.8	143.8	12.4	0.0%
	"Idaho"	"16"	"2016"	"2016"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	220	73393	299.8	260.1	339.4	20.2	0.0%
	"Idaho"	"16"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	144	37654	382.4	320.0	444.9	31.9	0.0%
	"Idaho"	"16"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	291	33572	866.8	767.2	966.4	50.8	0.0%
	"Idaho"	"16"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	269	17281	1556.6	1370.6	1742.6	94.9	0.0%
	"Idaho"	"16"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	263	10543	2494.5	2193.1	2796.0	153.8	0.0%
	"Idaho"	"16"	"2017"	"2017"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	22	94684	23.2	14.6	35.2	5.0	0.0%
	"Idaho"	"16"	"2017"	"2017"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	50	95064	52.6	39.0	69.3	7.4	0.0%
	"Idaho"	"16"	"2017"	"2017"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	47	104114	45.1	33.2	60.0	6.6	0.0%
	"Idaho"	"16"	"2017"	"2017"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	155	99820	155.3	130.8	179.7	12.5	0.0%
	"Idaho"	"16"	"2017"	"2017"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	92	79804	115.3	92.9	141.4	12.0	0.0%
	"Idaho"	"16"	"2017"	"2017"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	258	76615	336.7	295.7	377.8	21.0	0.0%
	"Idaho"	"16"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	142	38894	365.1	305.0	425.1	30.6	0.0%
	"Idaho"	"16"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	275	34928	787.3	694.3	880.4	47.5	0.0%
	"Idaho"	"16"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	258	17191	1500.8	1317.7	1683.9	93.4	0.0%
	"Idaho"	"16"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	278	10764	2582.7	2279.1	2886.3	154.9	0.0%
	"Idaho"	"16"	"2018"	"2018"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	17	94442	Unreliable	10.5	28.8	4.4	0.0%
	"Idaho"	"16"	"2018"	"2018"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	56	95572	58.6	44.3	76.1	7.8	0.0%
	"Idaho"	"16"	"2018"	"2018"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	51	105844	48.2	35.9	63.4	6.7	0.0%
	"Idaho"	"16"	"2018"	"2018"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	160	100907	158.6	134.0	183.1	12.5	0.0%
	"Idaho"	"16"	"2018"	"2018"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	89	83358	106.8	85.7	131.4	11.3	0.0%
	"Idaho"	"16"	"2018"	"2018"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	231	79980	288.8	251.6	326.1	19.0	0.0%
	"Idaho"	"16"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	119	41540	286.5	235.0	337.9	26.3	0.0%
	"Idaho"	"16"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	287	37326	768.9	679.9	857.9	45.4	0.0%
	"Idaho"	"16"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	264	17470	1511.2	1328.9	1693.5	93.0	0.0%
	"Idaho"	"16"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	249	11245	2214.3	1939.3	2489.4	140.3	0.0%
	"Idaho"	"16"	"2019"	"2019"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	15	108584	Unreliable	7.7	22.8	3.6	0.0%
	"Idaho"	"16"	"2019"	"2019"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	20	94891	21.1	12.9	32.6	4.7	0.0%
	"Idaho"	"16"	"2019"	"2019"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	45	96806	46.5	33.9	62.2	6.9	0.0%
	"Idaho"	"16"	"2019"	"2019"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	52	107524	48.4	36.1	63.4	6.7	0.0%
	"Idaho"	"16"	"2019"	"2019"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	144	102321	140.7	117.7	163.7	11.7	0.0%
	"Idaho"	"16"	"2019"	"2019"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	87	87082	99.9	80.0	123.2	10.7	0.0%
	"Idaho"	"16"	"2019"	"2019"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	232	83604	277.5	241.8	313.2	18.2	0.0%
	"Idaho"	"16"	"2019"	"2019"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	130	43901	296.1	245.2	347.0	26.0	0.0%
	"Idaho"	"16"	"2019"	"2019"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	265	39204	676.0	594.6	757.3	41.5	0.0%
	"Idaho"	"16"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	237	17491	1355.0	1182.5	1527.5	88.0	0.0%
	"Idaho"	"16"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	287	11519	2491.5	2203.3	2779.8	147.1	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	20	111875	17.9	10.9	27.6	4.0	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	20	96341	20.8	12.7	32.1	4.6	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	50	98712	50.7	37.6	66.8	7.2	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	55	108685	50.6	38.1	65.9	6.8	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	154	103204	149.2	125.7	172.8	12.0	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	102	92405	110.4	89.0	131.8	10.9	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	260	87909	295.8	259.8	331.7	18.3	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	141	46202	305.2	254.8	355.6	25.7	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	299	41357	723.0	641.0	804.9	41.8	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	247	17746	1391.9	1218.3	1565.4	88.6	0.0%
	"Idaho"	"16"	"2020 "	"2020"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	250	11850	2109.7	1848.2	2371.2	133.4	0.0%
	"Illinois"	"17"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	29	741995	3.9	2.6	5.6	0.7	0.0%
	"Illinois"	"17"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	29	159286	18.2	12.2	26.1	3.4	0.0%
	"Illinois"	"17"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	59	801902	7.4	5.6	9.5	1.0	0.0%
	"Illinois"	"17"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	69	133734	51.6	40.1	65.3	6.2	0.0%
	"Illinois"	"17"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	184	814083	22.6	19.3	25.9	1.7	0.0%
	"Illinois"	"17"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	105	118667	88.5	71.6	105.4	8.6	0.0%
	"Illinois"	"17"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	184	656173	28.0	24.0	32.1	2.1	0.0%
	"Illinois"	"17"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	190	94314	201.5	172.8	230.1	14.6	0.0%
	"Illinois"	"17"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	707	651333	108.5	100.5	116.5	4.1	0.0%
	"Illinois"	"17"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	169	76613	220.6	187.3	253.8	17.0	0.0%
	"Illinois"	"17"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	491	442395	111.0	101.2	120.8	5.0	0.0%
	"Illinois"	"17"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	13	16595	Unreliable	41.7	134.0	21.7	0.0%
	"Illinois"	"17"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	312	59468	524.7	466.4	582.9	29.7	0.0%
	"Illinois"	"17"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	1277	414563	308.0	291.1	324.9	8.6	0.0%
	"Illinois"	"17"	"1999"	"1999"	"65-74 years"	"65-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	14	9468	Unreliable	80.8	248.1	39.5	0.0%
	"Illinois"	"17"	"1999"	"1999"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	344	55200	623.2	557.3	689.0	33.6	0.0%
	"Illinois"	"17"	"1999"	"1999"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	1277	367609	347.4	328.3	366.4	9.7	0.0%
	"Illinois"	"17"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	27	7503	359.9	237.1	523.6	69.3	0.0%
	"Illinois"	"17"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	412	38745	1063.4	960.7	1166.0	52.4	0.0%
	"Illinois"	"17"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	2354	298534	788.5	756.7	820.4	16.3	0.0%
	"Illinois"	"17"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	26	4731	549.6	359.0	805.2	107.8	0.0%
	"Illinois"	"17"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	433	30467	1421.2	1287.3	1555.1	68.3	0.0%
	"Illinois"	"17"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	3227	294178	1097.0	1059.1	1134.8	19.3	0.0%
	"Illinois"	"17"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	34	3175	1070.9	741.6	1496.4	183.7	0.0%
	"Illinois"	"17"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	367	17621	2082.7	1869.7	2295.8	108.7	0.0%
	"Illinois"	"17"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	3624	182801	1982.5	1917.9	2047.0	32.9	0.0%
	"Illinois"	"17"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	25	1134	2204.6	1426.7	3254.4	440.9	0.0%
	"Illinois"	"17"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	450	10907	4125.8	3744.6	4507.0	194.5	0.0%
	"Illinois"	"17"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	5282	124662	4237.1	4122.8	4351.3	58.3	0.1%
	"Illinois"	"17"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	20	590	3389.8	2070.6	5235.3	758.0	0.0%
	"Illinois"	"17"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	166	4203	3949.6	3348.7	4550.4	306.5	0.0%
	"Illinois"	"17"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	2403	46783	5136.5	4931.1	5341.9	104.8	0.0%
	"Illinois"	"17"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	31	733828	4.2	2.9	6.0	0.8	0.0%
	"Illinois"	"17"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	41	158659	25.8	18.5	35.1	4.0	0.0%
	"Illinois"	"17"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	47	799275	5.9	4.3	7.8	0.9	0.0%
	"Illinois"	"17"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	56	133604	41.9	31.7	54.4	5.6	0.0%
	"Illinois"	"17"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	203	812127	25.0	21.6	28.4	1.8	0.0%
	"Illinois"	"17"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	109	122572	88.9	72.2	105.6	8.5	0.0%
	"Illinois"	"17"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	159	671907	23.7	20.0	27.3	1.9	0.0%
	"Illinois"	"17"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	10	28839	Unreliable	16.6	63.8	11.0	0.0%
	"Illinois"	"17"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	187	98077	190.7	163.3	218.0	13.9	0.0%
	"Illinois"	"17"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	743	668099	111.2	103.2	119.2	4.1	0.0%
	"Illinois"	"17"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	181	77594	233.3	199.3	267.2	17.3	0.0%
	"Illinois"	"17"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	427	446219	95.7	86.6	104.8	4.6	0.0%
	"Illinois"	"17"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	24	17428	137.7	88.2	204.9	28.1	0.0%
	"Illinois"	"17"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	324	60218	538.0	479.5	596.6	29.9	0.0%
	"Illinois"	"17"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	1151	418323	275.1	259.3	291.0	8.1	0.0%
	"Illinois"	"17"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	15	9891	Unreliable	84.9	250.1	39.2	0.0%
	"Illinois"	"17"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	297	55481	535.3	474.4	596.2	31.1	0.0%
	"Illinois"	"17"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	1230	362475	339.3	320.4	358.3	9.7	0.0%
	"Illinois"	"17"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	24	7845	305.9	196.0	455.2	62.4	0.0%
	"Illinois"	"17"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	366	38881	941.3	844.9	1037.8	49.2	0.0%
	"Illinois"	"17"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	2065	296473	696.5	666.5	726.6	15.3	0.0%
	"Illinois"	"17"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	28	5009	559.0	371.4	807.9	105.6	0.0%
	"Illinois"	"17"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	428	31033	1379.2	1248.5	1509.8	66.7	0.0%
	"Illinois"	"17"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	3110	294488	1056.1	1019.0	1093.2	18.9	0.0%
	"Illinois"	"17"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	42	3372	1245.6	897.7	1683.6	192.2	0.0%
	"Illinois"	"17"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	362	17884	2024.2	1815.6	2232.7	106.4	0.0%
	"Illinois"	"17"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	3310	183451	1804.3	1742.8	1865.8	31.4	0.0%
	"Illinois"	"17"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	23	1259	1826.8	1158.1	2741.2	380.9	0.0%
	"Illinois"	"17"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	434	11172	3884.7	3519.2	4250.2	186.5	0.0%
	"Illinois"	"17"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	5030	126482	3976.9	3866.9	4086.8	56.1	0.1%
	"Illinois"	"17"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	15	635	Unreliable	1322.1	3896.1	609.9	0.0%
	"Illinois"	"17"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	187	4291	4358.0	3733.3	4982.6	318.7	0.0%
	"Illinois"	"17"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	2311	48000	4814.6	4618.3	5010.9	100.2	0.0%
	"Illinois"	"17"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	10	684647	Unreliable	0.7	2.7	0.5	0.0%
	"Illinois"	"17"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	10	126377	Unreliable	3.8	14.6	2.5	0.0%
	"Illinois"	"17"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	28	722645	3.9	2.6	5.6	0.7	0.0%
	"Illinois"	"17"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	18	157408	Unreliable	6.8	18.1	2.7	0.0%
	"Illinois"	"17"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	44	790086	5.6	4.0	7.5	0.8	0.0%
	"Illinois"	"17"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	61	132867	45.9	35.1	59.0	5.9	0.0%
	"Illinois"	"17"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	199	803847	24.8	21.3	28.2	1.8	0.0%
	"Illinois"	"17"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	115	128348	89.6	73.2	106.0	8.4	0.0%
	"Illinois"	"17"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	171	697621	24.5	20.8	28.2	1.9	0.0%
	"Illinois"	"17"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	17	30447	Unreliable	32.5	89.4	13.5	0.0%
	"Illinois"	"17"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	233	102956	226.3	197.3	255.4	14.8	0.0%
	"Illinois"	"17"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	657	694124	94.7	87.4	101.9	3.7	0.0%
	"Illinois"	"17"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	176	78596	223.9	190.8	257.0	16.9	0.0%
	"Illinois"	"17"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	466	454518	102.5	93.2	111.8	4.7	0.0%
	"Illinois"	"17"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	26	18963	137.1	89.6	200.9	26.9	0.0%
	"Illinois"	"17"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	288	61044	471.8	417.3	526.3	27.8	0.0%
	"Illinois"	"17"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	1136	427770	265.6	250.1	281.0	7.9	0.0%
	"Illinois"	"17"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	19	10678	Unreliable	107.1	277.9	40.8	0.0%
	"Illinois"	"17"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	320	56083	570.6	508.1	633.1	31.9	0.0%
	"Illinois"	"17"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	1089	355539	306.3	288.1	324.5	9.3	0.0%
	"Illinois"	"17"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	26	8491	306.2	200.0	448.7	60.1	0.0%
	"Illinois"	"17"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	338	39576	854.1	763.0	945.1	46.5	0.0%
	"Illinois"	"17"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	1871	293108	638.3	609.4	667.3	14.8	0.0%
	"Illinois"	"17"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	51	5426	939.9	699.8	1235.8	131.6	0.0%
	"Illinois"	"17"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	448	32121	1394.7	1265.6	1523.9	65.9	0.0%
	"Illinois"	"17"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	3008	294503	1021.4	984.9	1057.9	18.6	0.0%
	"Illinois"	"17"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	41	3638	1127.0	808.8	1528.9	176.0	0.0%
	"Illinois"	"17"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	314	18657	1683.0	1496.9	1869.2	95.0	0.0%
	"Illinois"	"17"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	3090	186195	1659.6	1601.0	1718.1	29.9	0.0%
	"Illinois"	"17"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	39	1448	2693.4	1915.3	3681.9	431.3	0.0%
	"Illinois"	"17"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	398	11058	3599.2	3245.6	3952.8	180.4	0.0%
