"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Georgia"	"13"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	13	140732	Unreliable	4.9	15.8	2.6	0.0%
	"Georgia"	"13"	"2006"	"2006"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	14	93596	Unreliable	8.2	25.1	4.0	0.0%
	"Georgia"	"13"	"2006"	"2006"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	27	57263	47.2	31.1	68.6	9.1	0.0%
	"Georgia"	"13"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	13	22993	Unreliable	30.1	96.7	15.7	0.0%
	"Georgia"	"13"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	10	340657	Unreliable	1.4	5.4	0.9	0.0%
	"Georgia"	"13"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	13	189487	Unreliable	3.7	11.7	1.9	0.0%
	"Georgia"	"13"	"2007"	"2007"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	23	141487	16.3	10.3	24.4	3.4	0.0%
	"Georgia"	"13"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	21	58912	35.6	22.1	54.5	7.8	0.0%
	"Georgia"	"13"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	12	24150	Unreliable	25.7	86.8	14.3	0.0%
	"Georgia"	"13"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	10	348277	Unreliable	1.4	5.3	0.9	0.0%
	"Georgia"	"13"	"2008"	"2008"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	11	200381	Unreliable	2.7	9.8	1.7	0.0%
	"Georgia"	"13"	"2008"	"2008"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	14	142207	Unreliable	5.4	16.5	2.6	0.0%
	"Georgia"	"13"	"2008"	"2008"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	12	98476	Unreliable	6.3	21.3	3.5	0.0%
	"Georgia"	"13"	"2008"	"2008"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	17	60661	Unreliable	16.3	44.9	6.8	0.0%
	"Georgia"	"13"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	10	357191	Unreliable	1.3	5.1	0.9	0.0%
	"Georgia"	"13"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	12	209325	Unreliable	3.0	10.0	1.7	0.0%
	"Georgia"	"13"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	10	142080	Unreliable	3.4	12.9	2.2	0.0%
	"Georgia"	"13"	"2009"	"2009"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	11	100311	Unreliable	5.5	19.6	3.3	0.0%
	"Georgia"	"13"	"2009"	"2009"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	22	62169	35.4	22.2	53.6	7.5	0.0%
	"Georgia"	"13"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	10	125325	Unreliable	3.8	14.7	2.5	0.0%
	"Georgia"	"13"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	10	39653	Unreliable	12.1	46.4	8.0	0.0%
	"Georgia"	"13"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	16	143123	Unreliable	6.4	18.2	2.8	0.0%
	"Georgia"	"13"	"2010"	"2010"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	25	63150	39.6	25.6	58.4	7.9	0.0%
	"Georgia"	"13"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	12	377660	Unreliable	1.6	5.6	0.9	0.0%
	"Georgia"	"13"	"2011"	"2011"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	15	145218	Unreliable	5.8	17.0	2.7	0.0%
	"Georgia"	"13"	"2011"	"2011"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	23	65825	34.9	22.1	52.4	7.3	0.0%
	"Georgia"	"13"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	14	29344	Unreliable	26.1	80.0	12.8	0.0%
	"Georgia"	"13"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	10	243709	Unreliable	2.0	7.5	1.3	0.0%
	"Georgia"	"13"	"2012"	"2012"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	13	109162	Unreliable	6.3	20.4	3.3	0.0%
	"Georgia"	"13"	"2012"	"2012"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	25	67225	37.2	24.1	54.9	7.4	0.0%
	"Georgia"	"13"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	10	149865	Unreliable	3.2	12.3	2.1	0.0%
	"Georgia"	"13"	"2013"	"2013"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	12	112961	Unreliable	5.5	18.6	3.1	0.0%
	"Georgia"	"13"	"2013"	"2013"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	10	68520	Unreliable	7.0	26.8	4.6	0.0%
	"Georgia"	"13"	"2014"	"2014"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	10	153790	Unreliable	3.1	12.0	2.1	0.0%
	"Georgia"	"13"	"2014"	"2014"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	11	116832	Unreliable	4.7	16.8	2.8	0.0%
	"Georgia"	"13"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	24	69163	34.7	22.2	51.6	7.1	0.0%
	"Georgia"	"13"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	10	394486	Unreliable	1.2	4.7	0.8	0.0%
	"Georgia"	"13"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	14	278116	Unreliable	2.8	8.4	1.3	0.0%
	"Georgia"	"13"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	27	157648	17.1	11.3	24.9	3.3	0.0%
	"Georgia"	"13"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	13	120816	Unreliable	5.7	18.4	3.0	0.0%
	"Georgia"	"13"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	46	70900	64.9	47.5	86.5	9.6	0.0%
	"Georgia"	"13"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	18	35555	Unreliable	30.0	80.0	11.9	0.0%
	"Georgia"	"13"	"2016"	"2016"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	10	452648	Unreliable	1.1	4.1	0.7	0.0%
	"Georgia"	"13"	"2016"	"2016"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	13	201922	Unreliable	3.4	11.0	1.8	0.0%
	"Georgia"	"13"	"2016"	"2016"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	10	162416	Unreliable	3.0	11.3	1.9	0.0%
	"Georgia"	"13"	"2016"	"2016"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	11	118168	Unreliable	4.6	16.7	2.8	0.0%
	"Georgia"	"13"	"2016"	"2016"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	15	321938	Unreliable	2.6	7.7	1.2	0.0%
	"Georgia"	"13"	"2016"	"2016"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	13	86061	Unreliable	8.0	25.8	4.2	0.0%
	"Georgia"	"13"	"2016"	"2016"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	28	285927	9.8	6.5	14.2	1.9	0.0%
	"Georgia"	"13"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	19	49428	Unreliable	23.1	60.0	8.8	0.0%
	"Georgia"	"13"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	46	161740	28.4	20.8	37.9	4.2	0.0%
	"Georgia"	"13"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	12	29623	Unreliable	20.9	70.8	11.7	0.0%
	"Georgia"	"13"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	42	125252	33.5	24.2	45.3	5.2	0.0%
	"Georgia"	"13"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	17	20201	Unreliable	49.0	134.7	20.4	0.0%
	"Georgia"	"13"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	78	71074	109.7	86.7	137.0	12.4	0.0%
	"Georgia"	"13"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	35	36700	95.4	66.4	132.6	16.1	0.0%
	"Georgia"	"13"	"2017"	"2017"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	18	427395	Unreliable	2.5	6.7	1.0	0.0%
	"Georgia"	"13"	"2017"	"2017"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	22	168108	13.1	8.2	19.8	2.8	0.0%
	"Georgia"	"13"	"2017"	"2017"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	17	407919	Unreliable	2.4	6.7	1.0	0.0%
	"Georgia"	"13"	"2017"	"2017"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	18	126485	Unreliable	8.4	22.5	3.4	0.0%
	"Georgia"	"13"	"2017"	"2017"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	27	330699	8.2	5.4	11.9	1.6	0.0%
	"Georgia"	"13"	"2017"	"2017"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	15	91558	Unreliable	9.2	27.0	4.2	0.0%
	"Georgia"	"13"	"2017"	"2017"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	38	292530	13.0	9.2	17.8	2.1	0.0%
	"Georgia"	"13"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	30	52079	57.6	38.9	82.2	10.5	0.0%
	"Georgia"	"13"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	68	167501	40.6	31.5	51.5	4.9	0.0%
	"Georgia"	"13"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	16	31746	Unreliable	28.8	81.8	12.6	0.0%
	"Georgia"	"13"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	57	130879	43.6	33.0	56.4	5.8	0.0%
	"Georgia"	"13"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	23	21091	109.1	69.1	163.6	22.7	0.0%
	"Georgia"	"13"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	126	72301	174.3	143.8	204.7	15.5	0.1%
	"Georgia"	"13"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	47	38118	123.3	90.6	164.0	18.0	0.0%
	"Georgia"	"13"	"2018"	"2018"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	13	205026	Unreliable	3.4	10.8	1.8	0.0%
	"Georgia"	"13"	"2018"	"2018"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	18	215110	Unreliable	5.0	13.2	2.0	0.0%
	"Georgia"	"13"	"2018"	"2018"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	16	431529	Unreliable	2.1	6.0	0.9	0.0%
	"Georgia"	"13"	"2018"	"2018"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	15	173272	Unreliable	4.8	14.3	2.2	0.0%
	"Georgia"	"13"	"2018"	"2018"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	26	412737	6.3	4.1	9.2	1.2	0.0%
	"Georgia"	"13"	"2018"	"2018"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	13	133724	Unreliable	5.2	16.6	2.7	0.0%
	"Georgia"	"13"	"2018"	"2018"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	58	336593	17.2	13.1	22.3	2.3	0.0%
	"Georgia"	"13"	"2018"	"2018"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	29	96515	30.0	20.1	43.2	5.6	0.0%
	"Georgia"	"13"	"2018"	"2018"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	46	296959	15.5	11.3	20.7	2.3	0.0%
	"Georgia"	"13"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	28	55199	50.7	33.7	73.3	9.6	0.0%
	"Georgia"	"13"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	87	176741	49.2	39.4	60.7	5.3	0.0%
	"Georgia"	"13"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	20	33907	59.0	36.0	91.1	13.2	0.0%
	"Georgia"	"13"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	68	139391	48.8	37.9	61.8	5.9	0.0%
	"Georgia"	"13"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	54	21825	247.4	185.9	322.8	33.7	0.0%
	"Georgia"	"13"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	181	73225	247.2	211.2	283.2	18.4	0.1%
	"Georgia"	"13"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	69	39608	174.2	135.5	220.5	21.0	0.0%
	"Georgia"	"13"	"2019"	"2019"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	10	435748	Unreliable	1.1	4.2	0.7	0.0%
	"Georgia"	"13"	"2019"	"2019"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	16	434346	Unreliable	2.1	6.0	0.9	0.0%
	"Georgia"	"13"	"2019"	"2019"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	15	178524	Unreliable	4.7	13.9	2.2	0.0%
	"Georgia"	"13"	"2019"	"2019"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	26	417592	6.2	4.1	9.1	1.2	0.0%
	"Georgia"	"13"	"2019"	"2019"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	38	141555	26.8	19.0	36.8	4.4	0.0%
	"Georgia"	"13"	"2019"	"2019"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	51	344840	14.8	11.0	19.4	2.1	0.0%
	"Georgia"	"13"	"2019"	"2019"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	21	102042	20.6	12.7	31.5	4.5	0.0%
	"Georgia"	"13"	"2019"	"2019"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	44	303808	14.5	10.5	19.4	2.2	0.0%
	"Georgia"	"13"	"2019"	"2019"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	40	58719	68.1	48.7	92.8	10.8	0.0%
	"Georgia"	"13"	"2019"	"2019"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	64	184551	34.7	26.7	44.3	4.3	0.0%
	"Georgia"	"13"	"2019"	"2019"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	27	36473	74.0	48.8	107.7	14.2	0.0%
	"Georgia"	"13"	"2019"	"2019"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	75	145925	51.4	40.4	64.4	5.9	0.0%
	"Georgia"	"13"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	51	22518	226.5	168.6	297.8	31.7	0.0%
	"Georgia"	"13"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	131	74516	175.8	145.7	205.9	15.4	0.1%
	"Georgia"	"13"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	59	41201	143.2	109.0	184.7	18.6	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	10	429520	Unreliable	1.1	4.3	0.7	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	16	226572	Unreliable	4.0	11.5	1.8	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	20	435674	4.6	2.8	7.1	1.0	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	22	182953	12.0	7.5	18.2	2.6	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	25	419883	6.0	3.9	8.8	1.2	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	44	149595	29.4	21.4	39.5	4.4	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	34	354740	9.6	6.6	13.4	1.6	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	33	107089	30.8	21.2	43.3	5.4	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	56	311812	18.0	13.6	23.3	2.4	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	50	61970	80.7	59.9	106.4	11.4	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	111	191523	58.0	47.2	68.7	5.5	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	37	38923	95.1	66.9	131.0	15.6	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	89	151779	58.6	47.1	72.2	6.2	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	46	23418	196.4	143.8	262.0	29.0	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	182	75699	240.4	205.5	275.4	17.8	0.1%
	"Georgia"	"13"	"2020 "	"2020"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	17	9209	Unreliable	107.5	295.6	44.8	0.0%
	"Georgia"	"13"	"2020 "	"2020"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	65	42869	151.6	117.0	193.3	18.8	0.0%
	"Hawaii"	"15"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	14	23377	Unreliable	32.7	100.5	16.0	0.0%
	"Hawaii"	"15"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	11	18375	Unreliable	29.9	107.1	18.0	0.0%
	"Hawaii"	"15"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	13	5579	Unreliable	124.1	398.5	64.6	0.0%
	"Hawaii"	"15"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	15	18890	Unreliable	44.4	131.0	20.5	0.0%
	"Hawaii"	"15"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	14	7596	Unreliable	100.8	309.2	49.3	0.0%
	"Hawaii"	"15"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	18	5703	Unreliable	187.1	498.8	74.4	0.0%
	"Hawaii"	"15"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	12	25339	Unreliable	24.5	82.7	13.7	0.0%
	"Hawaii"	"15"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	11	19467	Unreliable	28.2	101.1	17.0	0.0%
	"Hawaii"	"15"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	12	5885	Unreliable	105.4	356.2	58.9	0.0%
	"Hawaii"	"15"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	14	26318	Unreliable	29.1	89.3	14.2	0.0%
	"Hawaii"	"15"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	11	19942	Unreliable	27.5	98.7	16.6	0.0%
	"Hawaii"	"15"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	18	8909	Unreliable	119.7	319.3	47.6	0.0%
	"Hawaii"	"15"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	14	6002	Unreliable	127.5	391.4	62.3	0.0%
	"Hawaii"	"15"	"2003"	"2003"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	11	27185	Unreliable	20.2	72.4	12.2	0.0%
	"Hawaii"	"15"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	13	9537	Unreliable	72.6	233.1	37.8	0.0%
	"Hawaii"	"15"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	10	10113	Unreliable	47.4	181.8	31.3	0.0%
	"Hawaii"	"15"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	10	6311	Unreliable	76.0	291.4	50.1	0.0%
	"Hawaii"	"15"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	13	10883	Unreliable	63.6	204.3	33.1	0.0%
	"Hawaii"	"15"	"2007"	"2007"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	14	11983	Unreliable	63.9	196.0	31.2	0.0%
	"Hawaii"	"15"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	10	28234	Unreliable	17.0	65.1	11.2	0.0%
	"Hawaii"	"15"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	10	10585	Unreliable	45.3	173.7	29.9	0.0%
	"Hawaii"	"15"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	10	27997	Unreliable	17.1	65.7	11.3	0.0%
	"Hawaii"	"15"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	13	20329	Unreliable	34.0	109.4	17.7	0.0%
	"Hawaii"	"15"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	12	28507	Unreliable	21.8	73.5	12.2	0.0%
	"Hawaii"	"15"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	13	20675	Unreliable	33.5	107.5	17.4	0.0%
	"Hawaii"	"15"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	30	21183	141.6	95.6	202.2	25.9	0.0%
	"Hawaii"	"15"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	15	11129	Unreliable	75.4	222.3	34.8	0.0%
	"Hawaii"	"15"	"2018"	"2018"	"65-74 years"	"65-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	12	44288	Unreliable	14.0	47.3	7.8	0.0%
	"Hawaii"	"15"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	25	21580	115.8	75.0	171.0	23.2	0.0%
	"Hawaii"	"15"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	16	11303	Unreliable	80.9	229.9	35.4	0.0%
	"Hawaii"	"15"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	19	21895	Unreliable	52.2	135.5	19.9	0.0%
	"Hawaii"	"15"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	10	31165	Unreliable	15.4	59.0	10.1	0.0%
	"Hawaii"	"15"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	26	22044	117.9	77.0	172.8	23.1	0.0%
	"Hawaii"	"15"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	10	4711	Unreliable	101.8	390.4	67.1	0.0%
	"Idaho"	"16"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	11	21302	Unreliable	25.8	92.4	15.6	0.0%
	"Idaho"	"16"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	14	11648	Unreliable	65.7	201.7	32.1	0.0%
	"Idaho"	"16"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	12	29570	Unreliable	21.0	70.9	11.7	0.0%
	"Idaho"	"16"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	11	21634	Unreliable	25.4	91.0	15.3	0.0%
	"Idaho"	"16"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	17	11967	Unreliable	82.8	227.4	34.5	0.0%
	"Idaho"	"16"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	12	30067	Unreliable	20.6	69.7	11.5	0.0%
	"Idaho"	"16"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	10	22165	Unreliable	21.6	83.0	14.3	0.0%
	"Idaho"	"16"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	20	12276	162.9	99.5	251.6	36.4	0.0%
	"Idaho"	"16"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	10	6090	Unreliable	78.7	302.0	51.9	0.0%
