"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"District of Columbia"	"11"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	19	5200	Unreliable	220.0	570.6	83.8	0.0%
	"District of Columbia"	"11"	"2015"	"2015"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	Suppressed	2477	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	11	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0	83	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	Suppressed	2039	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	Suppressed	1456	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	72	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0	345	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	18	8686	Unreliable	122.8	327.5	48.8	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	Suppressed	3977	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	38	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0	191	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	Suppressed	4874	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	Suppressed	3579	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	29	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0	165	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	26	5098	510.0	333.1	747.3	100.0	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	11	2515	Unreliable	218.3	782.6	131.9	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	10	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	81	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	Suppressed	1998	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	Suppressed	1474	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	66	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	Suppressed	399	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	12	9140	Unreliable	67.8	229.3	37.9	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	Suppressed	4383	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	49	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	210	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	15	5110	Unreliable	164.3	484.2	75.8	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	Suppressed	4025	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	41	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0	170	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	28	5298	528.5	351.2	763.8	99.9	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	Suppressed	2630	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	18	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0	104	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	11	2114	Unreliable	259.8	931.0	156.9	0.0%
	"District of Columbia"	"11"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	Suppressed	1758	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	74	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0	407	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	16	9150	Unreliable	100.0	284.0	43.7	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	Suppressed	4767	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	54	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0	211	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	14	5086	Unreliable	150.5	461.8	73.6	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	Suppressed	4297	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	Suppressed	38	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0	165	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	28	5304	527.9	350.8	763.0	99.8	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	Suppressed	2640	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	19	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0	104	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	Suppressed	2089	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	Suppressed	1794	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2019"	"2019"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	75	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0	437	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	16	9242	Unreliable	99.0	281.1	43.3	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	Suppressed	5127	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2019"	"2019"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	64	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0	216	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	13	5132	Unreliable	134.9	433.2	70.3	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	Suppressed	4589	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	37	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0	189	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	18	5261	Unreliable	202.8	540.7	80.6	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	Suppressed	2651	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	19	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	105	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	Suppressed	2110	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	Suppressed	1870	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	84	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0	507	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	14	9351	Unreliable	81.9	251.2	40.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	Suppressed	5631	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2020 "	"2020"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	65	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0	230	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	14	5124	Unreliable	149.4	458.4	73.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	Suppressed	4994	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	45	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	0	200	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	19	5167	Unreliable	221.4	574.2	84.4	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	Suppressed	2694	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2020 "	"2020"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	20	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0	130	Unreliable	0.0	0.0	0.0	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	12	2101	Unreliable	295.1	997.7	164.9	0.0%
	"District of Columbia"	"11"	"2020 "	"2020"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	Suppressed	1933	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	Suppressed	591	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	11	2476	Unreliable	221.8	794.9	134.0	0.0%
	"Florida"	"12"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	162	32667	495.9	419.5	572.3	39.0	0.0%
	"Florida"	"12"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	1840	545628	337.2	321.8	352.6	7.9	0.1%
	"Florida"	"12"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	Suppressed	393	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	1763	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	124	19256	644.0	530.6	757.3	57.8	0.0%
	"Florida"	"12"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	2245	409556	548.2	525.5	570.8	11.6	0.1%
	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	Suppressed	164	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	Suppressed	598	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	133	12589	1056.5	876.9	1236.0	91.6	0.0%
	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	2584	200919	1286.1	1236.5	1335.7	25.3	0.1%
	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	108	Unreliable	0.0	0.0	0.0	0.0%
	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	412	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	80	4979	1606.7	1274.1	1999.7	179.6	0.0%
	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	1539	103142	1492.1	1417.6	1566.7	38.0	0.1%
	"Florida"	"12"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	Suppressed	700	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2843	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	170	33582	506.2	430.1	582.3	38.8	0.0%
	"Florida"	"12"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	1875	551079	340.2	324.8	355.6	7.9	0.1%
	"Florida"	"12"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	517	Unreliable	0.0	0.0	0.0	0.0%
	"Florida"	"12"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2001	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	125	19909	627.9	517.8	737.9	56.2	0.0%
	"Florida"	"12"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	2094	413503	506.4	484.7	528.1	11.1	0.1%
	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	226	Unreliable	0.0	0.0	0.0	0.0%
	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	Suppressed	697	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	129	13020	990.8	819.8	1161.8	87.2	0.0%
	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	2576	205184	1255.5	1207.0	1303.9	24.7	0.1%
	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	134	Unreliable	0.0	0.0	0.0	0.0%
	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	0	520	Unreliable	0.0	0.0	0.0	0.0%
	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	62	5138	1206.7	925.2	1546.9	153.3	0.0%
	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	1489	106368	1399.9	1328.8	1471.0	36.3	0.1%
	"Florida"	"12"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	Suppressed	669	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3262	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	153	35094	436.0	366.9	505.1	35.2	0.0%
	"Florida"	"12"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	1804	557947	323.3	308.4	338.2	7.6	0.1%
	"Florida"	"12"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	Suppressed	479	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2284	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	115	20911	549.9	449.4	650.5	51.3	0.0%
	"Florida"	"12"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	2017	422114	477.8	457.0	498.7	10.6	0.1%
	"Florida"	"12"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	Suppressed	231	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	Suppressed	798	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	161	13023	1236.3	1045.3	1427.2	97.4	0.0%
	"Florida"	"12"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	2502	206915	1209.2	1161.8	1256.6	24.2	0.1%
	"Florida"	"12"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	121	Unreliable	0.0	0.0	0.0	0.0%
	"Florida"	"12"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	548	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	71	5073	1399.6	1093.1	1765.4	166.1	0.0%
	"Florida"	"12"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	1567	108534	1443.8	1372.3	1515.3	36.5	0.1%
	"Florida"	"12"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	Suppressed	706	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	Suppressed	3621	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	148	36479	405.7	340.3	471.1	33.3	0.0%
	"Florida"	"12"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	1624	563943	288.0	274.0	302.0	7.1	0.1%
	"Florida"	"12"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	Suppressed	500	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	2511	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	112	21919	511.0	416.3	605.6	48.3	0.0%
	"Florida"	"12"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	1911	428887	445.6	425.6	465.5	10.2	0.1%
	"Florida"	"12"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	0	239	Unreliable	0.0	0.0	0.0	0.0%
	"Florida"	"12"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	Suppressed	931	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	138	13051	1057.4	881.0	1233.8	90.0	0.0%
	"Florida"	"12"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	2271	207918	1092.3	1047.3	1137.2	22.9	0.1%
	"Florida"	"12"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	0	124	Unreliable	0.0	0.0	0.0	0.0%
	"Florida"	"12"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	Suppressed	578	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
